"Block","Distance","Y_2001","Y_2002","Y_2003","Y_2004","Y_2005","Y_2006","Y_2007","Y_2008","Y_2009","Y_2010","Y_2011","Y_2012","Y_2013","Y_2014","Y_2015"
0,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,NA,NA,NA,NA,NA,NA
431,"other",NA,NA,0.610296560774168,NA,0.909068055721702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,"other",NA,NA,NA,1.02837069387898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,"other",NA,NA,NA,NA,NA,NA,1.54989048671057,NA,NA,NA,NA,NA,NA,NA,NA
1375,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1376,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1377,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1378,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1379,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1380,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1381,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1382,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1383,"4-5 blocks left",0,0.070687751877067,0.181300839158531,0.234980526298014,0.294982143314556,0.342576403008512,0.556051443617639,0.488961370016237,0.373411359391964,0.440863077070244,0.564530331246958,0.811155106195748,0.900647780478786,0.852865355881956,0.740194366812039
1384,"4-5 blocks left",0,0.070687751877067,0.181300839158531,0.234980526298014,0.294982143314556,0.342576403008512,0.556051443617639,0.488961370016237,0.373411359391964,0.440863077070244,0.564530331246958,0.811155106195748,0.900647780478786,0.852865355881956,0.740194366812039
1385,"4-5 blocks left",0,0.070687751877067,0.181300839158531,0.234980526298014,0.294982143314556,0.342576403008512,0.556051443617639,0.488961370016237,0.373411359391964,0.440863077070244,0.564530331246958,0.811155106195748,0.900647780478786,0.852865355881956,0.740194366812039
1386,"4-5 blocks left",0,0.070687751877067,0.181300839158531,0.234980526298014,0.294982143314556,0.342576403008512,0.556051443617639,0.488961370016237,0.373411359391964,0.440863077070244,0.564530331246958,0.811155106195748,0.900647780478786,0.852865355881956,0.740194366812039
1387,"4-5 blocks left",0,0.070687751877067,0.181300839158531,0.234980526298014,0.294982143314556,0.342576403008512,0.556051443617639,0.488961370016237,0.373411359391964,0.440863077070244,0.564530331246958,0.811155106195748,0.900647780478786,0.852865355881956,0.740194366812039
1388,"4-5 blocks left",0,0.070687751877067,0.181300839158531,0.234980526298014,0.294982143314556,0.342576403008512,0.556051443617639,0.488961370016237,0.373411359391964,0.440863077070244,0.564530331246958,0.811155106195748,0.900647780478786,0.852865355881956,0.740194366812039
1389,"4-5 blocks left",0,0.070687751877067,0.181300839158531,0.234980526298014,0.294982143314556,0.342576403008512,0.556051443617639,0.488961370016237,0.373411359391964,0.440863077070244,0.564530331246958,0.811155106195748,0.900647780478786,0.852865355881956,0.740194366812039
1390,"4-5 blocks left",0,0.070687751877067,0.181300839158531,0.234980526298014,0.294982143314556,0.342576403008512,0.556051443617639,0.488961370016237,0.373411359391964,0.440863077070244,0.564530331246958,0.811155106195748,0.900647780478786,0.852865355881956,0.740194366812039
1391,"4-5 blocks left",0,0.070687751877067,0.181300839158531,0.234980526298014,0.294982143314556,0.342576403008512,0.556051443617639,0.488961370016237,0.373411359391964,0.440863077070244,0.564530331246958,0.811155106195748,0.900647780478786,0.852865355881956,0.740194366812039
1392,"4-5 blocks left",0,0.070687751877067,0.181300839158531,0.234980526298014,0.294982143314556,0.342576403008512,0.556051443617639,0.488961370016237,0.373411359391964,0.440863077070244,0.564530331246958,0.811155106195748,0.900647780478786,0.852865355881956,0.740194366812039
1393,"4-5 blocks left",0,0.070687751877067,0.181300839158531,0.234980526298014,0.294982143314556,0.342576403008512,0.556051443617639,0.488961370016237,0.373411359391964,0.440863077070244,0.564530331246958,0.811155106195748,0.900647780478786,0.852865355881956,0.740194366812039
1395,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1396,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1397,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1398,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1399,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1400,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1401,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1402,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1403,"2-3 blocks left",0,0.0860713960748979,0.204430730485467,0.37059393598805,0.475905674723149,0.597252623990637,0.721164968146011,0.599231803404199,0.515789056486048,0.723726146643805,1.07062471954498,1.33558594430889,1.70063818771022,1.59408025973345,1.38336484220572
1404,"2-3 blocks left",0,0.0860713960748979,0.204430730485467,0.37059393598805,0.475905674723149,0.597252623990637,0.721164968146011,0.599231803404199,0.515789056486048,0.723726146643805,1.07062471954498,1.33558594430889,1.70063818771022,1.59408025973345,1.38336484220572
1405,"2-3 blocks left",0,0.0860713960748979,0.204430730485467,0.37059393598805,0.475905674723149,0.597252623990637,0.721164968146011,0.599231803404199,0.515789056486048,0.723726146643805,1.07062471954498,1.33558594430889,1.70063818771022,1.59408025973345,1.38336484220572
1406,"2-3 blocks left",0,0.0860713960748979,0.204430730485467,0.37059393598805,0.475905674723149,0.597252623990637,0.721164968146011,0.599231803404199,0.515789056486048,0.723726146643805,1.07062471954498,1.33558594430889,1.70063818771022,1.59408025973345,1.38336484220572
1407,"2-3 blocks left",0,0.0860713960748979,0.204430730485467,0.37059393598805,0.475905674723149,0.597252623990637,0.721164968146011,0.599231803404199,0.515789056486048,0.723726146643805,1.07062471954498,1.33558594430889,1.70063818771022,1.59408025973345,1.38336484220572
1408,"2-3 blocks left",0,0.0860713960748979,0.204430730485467,0.37059393598805,0.475905674723149,0.597252623990637,0.721164968146011,0.599231803404199,0.515789056486048,0.723726146643805,1.07062471954498,1.33558594430889,1.70063818771022,1.59408025973345,1.38336484220572
1409,"2-3 blocks left",0,0.0860713960748979,0.204430730485467,0.37059393598805,0.475905674723149,0.597252623990637,0.721164968146011,0.599231803404199,0.515789056486048,0.723726146643805,1.07062471954498,1.33558594430889,1.70063818771022,1.59408025973345,1.38336484220572
1410,"2-3 blocks left",0,0.0860713960748979,0.204430730485467,0.37059393598805,0.475905674723149,0.597252623990637,0.721164968146011,0.599231803404199,0.515789056486048,0.723726146643805,1.07062471954498,1.33558594430889,1.70063818771022,1.59408025973345,1.38336484220572
1411,"2-3 blocks left",0,0.0860713960748979,0.204430730485467,0.37059393598805,0.475905674723149,0.597252623990637,0.721164968146011,0.599231803404199,0.515789056486048,0.723726146643805,1.07062471954498,1.33558594430889,1.70063818771022,1.59408025973345,1.38336484220572
1412,"2-3 blocks left",0,0.0860713960748979,0.204430730485467,0.37059393598805,0.475905674723149,0.597252623990637,0.721164968146011,0.599231803404199,0.515789056486048,0.723726146643805,1.07062471954498,1.33558594430889,1.70063818771022,1.59408025973345,1.38336484220572
1413,"2-3 blocks left",0,0.0860713960748979,0.204430730485467,0.37059393598805,0.475905674723149,0.597252623990637,0.721164968146011,0.599231803404199,0.515789056486048,0.723726146643805,1.07062471954498,1.33558594430889,1.70063818771022,1.59408025973345,1.38336484220572
1415,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1416,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1417,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1418,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1419,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1420,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1421,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1422,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1423,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1424,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1425,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1426,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1427,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1428,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1429,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1430,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1431,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1432,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1433,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1435,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1436,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1437,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1438,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1439,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1440,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1441,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1442,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1443,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1444,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1445,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1446,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1447,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1448,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1449,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1450,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1451,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1452,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1453,"1 block",0,0.222498386314012,0.309295924980709,0.397431881420211,0.701695041799392,0.778684869434621,0.687171721840879,0.848349185489981,0.598725776870372,0.853918932285828,1.17892289760328,1.25185562805193,1.39849446578916,1.30442740936964,1.62796202022605
1455,"other",NA,NA,NA,NA,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1456,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1457,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1458,"other",0,0.552239650630474,0.610296560774168,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
1459,"other",0,NA,NA,1.02837069387898,0.909068055721702,1.05782634959718,1.54989048671057,1.90593241293088,1.8801854351758,1.71681409286557,1.60333489075557,1.8418917918543,2.08604702775696,2.08342702826055,2.48247865576743
